Artist,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,release_year,release_month,release_day,Explicit Track
540.0,912.0,0.0,769061748.0,136145.0,21910460.0,73.0,233288549.0,2397744.0,202814.0,33604598.0,250645860.0,39277808.0,49.0,91002.0,329.0,17.0,25856.0,15.0,164836824.0,131521.0,95216986.0,6255853.0,2018,12,7,1
294.0,1121.0,44.89920133458466,463977298.0,100305.0,15798103.0,65.99701270616363,219573887.0,2918828.0,946.0,4609516.0,26701713.0,3233086776.0,0.0,188300.0,388.0,37.98655109213591,1242910.0,45.99398306453432,39063749.0,21956.0,-1.0,1849092.0,2021,11,5,0
779.0,452.0,72.7,171242868.0,15.0,78253.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0,4.0,-1.0,-1.0,19628.0,-1.0,109170088.0,29055.0,0.0,-1.0,2024,3,22,0
1651.0,1723.0,35.2,201638049.0,82200.0,8134899.0,62.0,79916576.0,787609.0,81594.0,10114609.0,128627839.0,48973181.0,14.0,6954.0,-1.0,-1.0,55350.0,10.0,2062.0,22.0,0.0,1285204.0,2022,9,22,1
588.0,3383.0,23.6,103549505.0,45954.0,8112561.0,55.0,40937892.0,673845.0,10162.0,2101769.0,21878255.0,513324738.0,22.0,3795.0,35.0,7.0,73406.0,8.0,6567553.0,1983.0,13099010.0,177908.0,2022,6,3,1
434.0,3020.0,25.3,29604808.0,1636.0,6683447.0,-1.0,28828792.0,677113.0,0.0,0.0,0.0,8849214.0,15.0,588.0,0.0,17.0,375284.0,11.0,35981.0,26.0,-1.0,144260.0,2024,4,1,0
1213.0,2880.0,26.0,316588910.0,82524.0,14617198.0,62.0,276127028.0,1891292.0,94341.0,17340575.0,291943987.0,3517765335.0,62.0,158998.0,1457.0,23.0,600381.0,49.0,19592967.0,8768.0,0.0,4534741.0,2020,1,1,1
133.0,1843.0,33.80202996261509,128787729.0,37150.0,4216777.0,62.99901690112791,56487397.0,578887.0,35830.0,4458009.0,39913325.0,11069874.0,11.998229239249945,260687.0,3962.0,1.0049803896618026,46208.0,5.004553057343355,85707959.0,10837.0,0.0,903005.0,2022,4,29,1
556.0,3700.0,22.3,18634348.0,2529.0,28016380.0,78.0,1314449.0,68494.0,-1.0,-1.0,0.0,110446147.0,35.0,2559.0,8.0,15.0,156944.0,-1.0,77485.0,63.0,-1.0,31394.0,2024,5,9,0
794.0,2972.0,25.58587937544098,4078322.0,178.0,28394.0,-1.0,987792547.0,3856264.0,38386.0,947262.0,10568686.0,23808458.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,14707.0,2019,12,9,0
119.0,4128.0,20.9,95952617.0,10516.0,3921848.0,56.0,259567120.0,4792675.0,94849.0,110711487.0,745339618.0,136531328.0,7.0,1906.0,54.0,4.0,9169.0,16.0,320748.0,429.0,0.0,203035.0,2022,7,15,0
1448.0,4005.0,-1.0,117819788.0,59052.0,4339220.0,59.0,312077132.0,1773615.0,822706.0,192976549.0,1866473503.0,26870032.0,59.0,5324.0,1.0,27.0,155965.0,5.0,4356329.0,3033.0,5341193.0,3178427.0,2019,9,30,0
887.0,2861.0,0.0,143421888.0,46095.0,5506539.0,54.0,23355896.0,429911.0,4300313.0,895618190.0,6940732133.0,1036956.0,26.0,3496.0,150.0,5.0,176782.0,3.0,4696434.0,7554.0,-1.0,570828.0,2020,5,29,1
95.0,4414.0,19.896405489351167,184488165.0,22640.0,3468330.0,59.00024621013704,220205995.0,1704011.0,29900.0,2111239.0,22309447.0,75939058.0,7.989862678824666,0.0,48.0,2.99405561829954,1846.0,7.0144031644145,367697976.0,83391.0,-1.0,0.0,2019,10,11,0
660.0,3896.0,0.0,537523729.0,71149.0,22408790.0,70.0,366197654.0,2942916.0,25914.0,15414832.0,103430758.0,35299595.0,98.0,2678.0,65.0,22.0,145035.0,59.0,211565753.0,226227.0,3776319.0,1833030.0,2017,6,9,1
1036.0,284.0,-1.0,1713294983.0,134700.0,39604784.0,65.0,2920155266.0,17308189.0,1323640.0,61011622.0,607999568.0,380296279.0,268.0,598.0,57.0,-1.0,820925.0,-1.0,332562946.0,1547528.0,0.0,7805645.0,2017,4,17,0
911.0,1747.0,34.9,502147027.0,69350.0,20445990.0,66.0,543883053.0,3896527.0,1444867.0,22688020.0,208386139.0,95476628.0,64.0,131301.0,27.0,21.0,153682.0,22.0,318057593.0,144672.0,-1.0,3345381.0,2018,8,3,0
151.0,3120.0,-1.0,254130819.0,82768.0,12570826.0,56.0,268797796.0,3273095.0,39383.0,14872630.0,106366054.0,3550397.0,54.0,66416.0,95.0,11.0,43042.0,-1.0,93937303.0,37538.0,-1.0,1388736.0,2020,2,28,1
741.0,2620.0,-1.0,141141890.0,32658.0,32977028.0,67.00204732841704,26048435.0,224730.0,1662320.0,900971288.0,8556410580.0,-1.0,-1.0,37145.0,-1.0,23.01003117903694,557055.0,-1.0,172209.0,366.0,-1.0,770960.0,2022,5,13,0
14.0,2021.0,32.1,139208438.0,13863.0,30279318.0,0.0,13279195.0,355386.0,277600.0,50901731.0,599656685.0,-1.0,4.0,2.0,-1.0,0.0,0.0,-1.0,26279.0,87.0,-1.0,1167271.0,2023,11,17,0
123.0,3003.0,25.4,502585349.0,64618.0,37636137.0,0.0,50100652.0,768251.0,98069.0,68560234.0,395014106.0,1946706640.0,33.0,3342.0,80.0,23.0,510201.0,22.0,2630860.0,4181.0,-1.0,377249.0,2022,5,20,0
297.0,580.0,-1.0,1779046979.0,161840.0,45579916.0,70.0,2306432379.0,13236478.0,836539.0,56823958.0,925857941.0,1534392666.0,196.0,10434.0,236.0,-1.0,283297.0,-1.0,607967991.0,285233.0,-1.0,28940990.0,2015,12,17,0
387.0,138.0,128.9,998964097.0,90793.0,87801398.0,18.0,113450524.0,2108657.0,394640.0,152624014.0,1448207880.0,1111017294.0,173.0,161513.0,93.0,61.0,5239925.0,-1.0,28318435.0,67590.0,4296515.0,4872257.0,2023,6,30,1
179.0,1453.0,38.5,459476092.0,79169.0,20678333.0,69.0,301677718.0,2245842.0,55272.0,38358977.0,399821879.0,462649059.0,0.0,63710.0,464.0,46.0,1485067.0,45.0,3528286.0,5647.0,-1.0,3574604.0,2021,11,11,0
84.0,657.0,0.0,1680612367.0,201840.0,56914511.0,73.99502315142645,630890897.0,5912252.0,536365.0,51435673.0,477810652.0,284679984.0,136.99228524615248,198344.0,1478.0,0.0,35766.0,26.000039936254996,391192844.0,302612.0,0.0,6704282.0,2018,12,24,1
882.0,3195.0,-1.0,142352659.0,80632.0,7222942.0,58.00056456200608,105833149.0,819235.0,46229.0,11821844.0,129897849.0,19542904.0,95.98982885140725,9295.0,85.0,12.004609113938129,152415.0,0.0,5024541.0,1981.0,5273813.0,2768798.0,2021,6,10,0
186.0,2306.0,29.8,784334383.0,104998.0,30818474.0,68.0,1776560692.0,7559025.0,46749.0,17751306.0,112921980.0,611194890.0,86.0,119409.0,118.0,48.0,140321.0,0.0,363423596.0,116092.0,0.0,12172997.0,2012,1,1,0
645.0,702.0,57.8,212122034.0,61462.0,73347896.0,0.0,49794673.0,997193.0,117000.0,60212881.0,555529368.0,19357105.0,-1.0,19909.0,183.0,52.0,1421707.0,108.0,1369652.0,5027.0,0.0,1510651.0,2023,7,28,0
1373.0,3318.0,23.807536921972325,168663071.0,184.0,114412.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1875653.0,2024,3,11,0
380.0,2262.0,30.1,590983645.0,89159.0,24300466.0,62.0,744579257.0,4504144.0,266811.0,63415889.0,417482479.0,187758140.0,109.0,19462.0,27.0,23.0,169108.0,-1.0,243221290.0,135099.0,-1.0,3894893.0,2017,10,27,1
390.0,1750.0,34.9,62552825.0,3045.0,44211129.0,78.0,16726488.0,252529.0,0.0,-1.0,-1.0,3058545.0,4.0,52.0,-1.0,4.0,23479.0,13.0,133038.0,56.0,-1.0,95975.0,2024,4,25,0
10.0,4021.0,21.3,104618147.0,5815.0,3269253.0,0.0,49859367.0,2196731.0,88400.0,4620477.0,21112856.0,396885729.0,1.0,124.0,5.0,1.0,337935.0,1.0,639507.0,411.0,0.0,120750.0,2023,11,3,0
605.0,1668.0,0.0,300668168.0,114589.0,7654318.0,67.0,77123844.0,796822.0,214063.0,67997711.0,669672487.0,30979081.0,31.0,10866.0,67.0,13.0,78821.0,20.0,83973.0,329.0,0.0,1079185.0,2022,3,3,1
493.0,4204.0,20.58402493845967,67967157.0,3843.0,8133274.0,0.0,64206693.0,380795.0,0.0,-1.0,-1.0,976254552.0,24.994180935506453,19331.0,-1.0,6.0038299210219,3796345.0,24.992154349173315,3969.0,55.0,-1.0,501689.0,2023,9,29,0
1640.0,1310.0,-1.0,128855739.0,26723.0,26216067.0,65.0,17779741.0,246939.0,599910.0,159054107.0,1598512701.0,283635839.0,14.0,1318.0,1893.0,3.0,909981.0,0.0,12625658.0,6542.0,6657861.0,2066168.0,2023,6,3,1
81.0,3720.0,22.2,643828366.0,87942.0,27210610.0,0.0,1600713698.0,10233607.0,165346.0,72201064.0,428418832.0,1485964733.0,45.0,41273.0,244.0,19.0,138459.0,25.0,314460730.0,556940.0,-1.0,3063470.0,2008,1,1,0
1406.0,2133.0,31.2,13671209.0,1332.0,35500278.0,71.0,3143016.0,58858.0,0.0,88700.0,400300.0,126237885.0,-1.0,1687.0,0.0,4.0,329075.0,61.0,0.0,0.0,236169.0,130550.0,2024,5,24,1
1354.0,2414.0,-1.0,200017368.0,30976.0,8143503.0,75.99390634782709,35463149.0,219282.0,31143.0,1516946.0,27411983.0,363631289.0,6.000716405925854,74959.0,0.0,4.980374536340983,1596411.0,-1.0,47905972.0,5769.0,2107680.0,503044.0,2022,10,28,0
41.0,1040.0,47.00763315283054,28340672.0,7147.0,9900066.0,0.0,6667293.0,144046.0,2207992.0,16323044.0,395590915.0,13897403.0,8.013472513041279,16735.0,0.0,9.991156988046646,108472.0,7.99775518365039,297266.0,120.0,0.0,150561.0,2023,7,13,0
831.0,1621.0,36.4,147487181.0,22912.0,7213431.0,-1.0,87715392.0,1215752.0,0.0,0.0,-1.0,608010787.0,3.0,0.0,0.0,1.0,538.0,2.0,1091406.0,486.0,-1.0,268378.0,2023,10,4,0
504.0,3027.0,25.2,45905973.0,2184.0,4012784.0,0.0,34714612.0,273830.0,-1.0,-1.0,-1.0,-1.0,11.0,1719.0,17.0,5.0,73612.0,1.0,2173096.0,348.0,-1.0,137018.0,2024,3,7,0
26.0,3728.0,0.0,982399328.0,142822.0,40628124.0,73.00903630913962,578225770.0,3493215.0,60212.0,29558322.0,191313816.0,156782991.0,46.99055279081278,1312.0,38.0,26.00729970838195,235234.0,0.9944589164085507,322074779.0,197934.0,0.0,2317956.0,2014,1,1,0
744.0,1784.0,34.5,229993968.0,29447.0,13951617.0,68.0,25068301.0,605989.0,76768.0,30680818.0,303361656.0,7773249.0,56.0,153416.0,356.0,19.0,243788.0,21.0,11303585.0,1836.0,0.0,1752464.0,2023,2,17,0
316.0,3243.0,24.2,1188567787.0,125952.0,35637449.0,68.0,96234317.0,684919.0,1173367.0,58227763.0,388633141.0,367951.0,99.0,47278.0,91.0,0.0,634007.0,20.0,251208489.0,114412.0,1880533.0,4914487.0,2017,1,13,0
484.0,2796.0,-1.0,1798020679.0,352947.0,75283550.0,81.00325714847678,961666231.0,7927293.0,74682.0,86740640.0,771015965.0,568968886.0,92.98839125113727,70311.0,82.0,0.0,2765272.0,46.00782542499186,508575450.0,1263577.0,1131521.0,6637985.0,2000,1,1,0
372.0,1828.0,34.0,1033308414.0,53249.0,27556242.0,1.0,12702613.0,214200.0,420936.0,170964850.0,1837588984.0,75492508.0,-1.0,169034.0,944.0,15.0,33716.0,-1.0,33378778.0,6855.0,0.0,0.0,2022,3,19,0
56.0,2325.0,29.7,191465461.0,18344.0,7425022.0,69.0,126428962.0,1236685.0,211500.0,7326210.0,144465879.0,795121.0,21.0,0.0,-1.0,1.0,22131.0,-1.0,94543.0,158.0,-1.0,267764.0,2023,5,19,0
70.0,1321.0,40.9,1120501187.0,116269.0,56772519.0,73.0,433277837.0,6197761.0,273464.0,84906720.0,561421880.0,506930449.0,0.0,124491.0,0.0,0.0,657287.0,33.0,70398511.0,27283.0,478672.0,4103756.0,2020,5,8,0
1065.0,846.0,52.8,2080878370.0,242511.0,79506771.0,76.0,308933095.0,2370617.0,270919.0,33270068.0,289518843.0,216000.0,-1.0,168731.0,0.0,-1.0,2469856.0,0.0,649970533.0,356393.0,231244214.0,26993119.0,2011,11,20,1
61.0,3772.0,21.993281352121585,8033479.0,1347.0,7618938.0,69.99435329698181,1247875.0,50363.0,-1.0,-1.0,0.0,0.0,11.013298301543267,133.0,0.0,5.992291968256784,2740152.0,8.002173540597825,-1.0,-1.0,-1.0,11608.0,2024,5,30,0
35.0,2547.0,28.1,58652026.0,19596.0,3713869.0,54.0,74399520.0,458583.0,508800.0,31900743.0,344636407.0,9720627.0,14.0,66.0,6.0,2.0,9119.0,2.0,4123989.0,2062.0,1875071.0,397215.0,2023,4,24,1
41.0,4428.0,19.8,36474848.0,4573.0,5104611.0,0.0,42037284.0,1045695.0,0.0,0.0,-1.0,1165121025.0,0.0,2837.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,153003.0,2024,1,4,0
64.0,64.0,184.79708275556467,1811990630.0,173358.0,67603671.0,-1.0,1516863120.0,8870768.0,4506600.0,549886060.0,6470937272.0,934894575.0,124.01502934567297,77120.0,327.0,44.00280005582897,14871714.0,62.99609228073124,111324744.0,39123.0,-1.0,3393920.0,2022,5,6,1
1678.0,2564.0,27.9,895496661.0,158437.0,56718950.0,0.0,60795572.0,663427.0,118739.0,61383164.0,500515994.0,25324485.0,109.0,19935.0,9.0,40.0,314982.0,17.0,44369088.0,13427.0,15946343.0,5540938.0,2019,1,11,1
605.0,3252.0,24.1,76510509.0,35841.0,3367961.0,64.0,11734153.0,115504.0,61.0,5249.0,76912.0,5542.0,30.0,127.0,-1.0,3.0,289994.0,4.0,151911.0,164.0,2313730.0,138675.0,2023,6,4,1
1684.0,1640.0,-1.0,187646063.0,31155.0,5507531.0,57.99698046178208,45203843.0,375214.0,2400511.0,454397685.0,5157109090.0,0.0,13.003441236470005,5297.0,0.0,4.010604583379341,119118.0,19.991952820686976,44806.0,0.0,-1.0,491748.0,2022,8,18,0
97.0,2176.0,30.8,319372639.0,63421.0,26904800.0,60.0,166781349.0,2497154.0,711938.0,542884940.0,3757736116.0,50913560.0,91.0,81209.0,175.0,15.0,143489.0,39.0,64291360.0,28935.0,-1.0,1499357.0,2021,6,11,1
81.0,3892.0,0.0,81662552.0,2325.0,7529867.0,0.0,4458555.0,71024.0,-1.0,-1.0,0.0,24022111.0,8.0,191.0,0.0,-1.0,2842.0,21.0,1083938.0,699.0,0.0,0.0,2024,4,19,1
276.0,2643.0,27.391295977723292,58909647.0,3850.0,12472972.0,0.0,65760732.0,1341331.0,-1.0,0.0,-1.0,1405713659.0,2.9979328183503213,288.0,-1.0,0.9966151027417454,151363.0,13.013517917744137,130093.0,122.0,0.0,82069.0,2024,1,21,0
254.0,3621.0,0.0,325264193.0,47780.0,22081093.0,70.0,-1.0,0.0,28194.0,7137722.0,83764776.0,0.0,-1.0,18164.0,20.0,18.0,549718.0,24.0,590914.0,374.0,-1.0,-1.0,2022,12,15,1
76.0,443.0,73.18276642102691,1625149693.0,304394.0,58905241.0,77.98771880180276,925241514.0,9308268.0,164816.0,74049746.0,713021988.0,179905608.0,211.0068331915749,83260.0,192.0,67.00715590173644,491690.0,57.99193848700918,184172216.0,79322.0,0.0,4613459.0,2019,10,4,1
678.0,2642.0,27.4,1299650856.0,228950.0,71708447.0,83.0,158016588.0,1286636.0,130802.0,68303456.0,442090971.0,455453.0,163.0,6091.0,221.0,46.0,1275701.0,41.0,24819579.0,19292.0,9043608.0,2187716.0,2016,8,20,0
84.0,3918.0,21.595945280015425,1135209969.0,158507.0,27779312.0,-1.0,40791444.0,313792.0,11360.0,8227983.0,66145174.0,30.0,115.01133006213489,9867.0,36.0,27.982090344234024,122510.0,25.00373353303077,523654002.0,476147.0,0.0,4346795.0,2013,6,13,0
1436.0,2080.0,31.604532569166352,290154153.0,78735.0,11859340.0,-1.0,23082946.0,421187.0,212440.0,107112714.0,914597307.0,909289.0,0.0,1155.0,3.0,0.0,97797.0,0.980389529767882,2050356.0,6853.0,-1.0,2165418.0,2022,8,11,1
219.0,3048.0,25.110296995255776,127806442.0,39971.0,12569591.0,69.00366655831753,0.0,-1.0,0.0,-1.0,0.0,-1.0,43.0001194941997,11876.0,-1.0,6.012983928653352,492023.0,27.020590203410837,618627.0,419.0,3224599.0,979995.0,2023,3,21,1
145.0,160.0,120.7,850810162.0,56104.0,79334561.0,82.0,258553384.0,1174349.0,1167300.0,58820722.0,717259721.0,590681204.0,72.0,39951.0,4.0,57.0,7146260.0,83.0,32210732.0,12492.0,-1.0,1537093.0,2023,8,10,1
129.0,1815.0,34.1,587673746.0,88533.0,17023029.0,65.0,490164687.0,7575841.0,108400.0,2994730.0,15353974.0,210200706.0,34.0,30031.0,9.0,16.0,13467.0,-1.0,38836032.0,28986.0,51950035.0,3904200.0,2018,10,25,1
1171.0,2171.0,30.8,0.0,0.0,-1.0,0.0,684272012.0,6897951.0,-1.0,-1.0,0.0,239634640.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2021,12,22,0
145.0,3952.0,21.5,113567783.0,11700.0,10018246.0,68.0,70427226.0,409549.0,-1.0,-1.0,-1.0,0.0,7.0,1330.0,4.0,2.0,239220.0,16.0,10704039.0,792.0,-1.0,134837.0,2023,8,10,1
59.0,193.0,109.5,1125681368.0,251023.0,32574699.0,72.0,306628096.0,3322075.0,5487112.0,345484397.0,2775640343.0,258709304.0,119.0,372838.0,744.0,21.0,94686.0,-1.0,224742683.0,79225.0,70901053.0,3908069.0,2020,7,3,1
342.0,568.0,63.79203909205575,32189908.0,1646.0,17870918.0,59.97967158663775,56484359.0,869830.0,-1.0,2558230.0,19697730.0,-1.0,26.00780919414893,642.0,-1.0,7.993715357791217,159862.0,20.008776328749306,52017.0,28.0,80824.0,58570.0,2024,4,29,0
150.0,1555.0,37.19376980982352,420652971.0,51117.0,16617076.0,62.98892085707107,680176045.0,2865108.0,1321300.0,41495930.0,490896378.0,121117333.0,66.9907438993642,18991.0,8.0,17.985147311438762,213074.0,30.013200828730593,19699364.0,4392.0,0.0,1165902.0,2020,9,3,0
787.0,1041.0,-1.0,164137928.0,47324.0,4827888.0,57.98712742899937,569438267.0,9098356.0,3568275.0,609856643.0,8443743856.0,8067537.0,0.0,20053.0,26.0,2.9883356841260094,1874.0,2.989594113666547,1536646.0,4239.0,3441396.0,6489242.0,2020,11,13,0
263.0,3436.0,0.0,609032900.0,93938.0,19349153.0,65.99261801328878,176053242.0,1338088.0,29280.0,6397249.0,38686929.0,45597343.0,-1.0,7568.0,65.0,-1.0,36409.0,-1.0,0.0,0.0,87762940.0,2529532.0,2016,3,23,0
696.0,399.0,76.6,1838092894.0,186038.0,69903249.0,-1.0,4151880976.0,16983201.0,234084.0,29492228.0,406531709.0,1795021430.0,-1.0,3772.0,240.0,350.0,1067956.0,54.0,761320130.0,358336.0,-1.0,10029992.0,2014,8,29,1
364.0,2818.0,26.4,100973437.0,55772.0,4769511.0,63.0,14289584.0,264058.0,153000.0,72100628.0,552255188.0,0.0,8.0,511.0,34.0,0.0,0.0,1.0,466721.0,911.0,10092692.0,443594.0,2022,8,12,1
42.0,3443.0,-1.0,279105227.0,46745.0,6489845.0,59.01534275223858,138981651.0,2563777.0,5018008.0,375872882.0,4596936089.0,21471340.0,16.006246696540632,625.0,-1.0,-1.0,52562.0,3.016422242101561,37479569.0,28483.0,-1.0,2446779.0,2018,4,12,0
143.0,2975.0,25.602208940000526,4546579.0,2741.0,77751.0,3.0069052591733256,2359297.0,31587.0,1500000.0,12810334.0,242636617.0,0.0,1.9969003585151428,48.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1189899.0,2023,4,22,0
157.0,1219.0,42.9,401066217.0,70661.0,51920160.0,69.0,54641192.0,657641.0,420.0,8253.0,172191.0,2605082758.0,79.0,196397.0,2585.0,51.0,1008113.0,59.0,68018763.0,12536.0,1226486.0,2292241.0,2022,6,10,0
259.0,957.0,49.2,759388276.0,68502.0,18835572.0,65.0,1595484197.0,8161642.0,609042.0,40357374.0,543804719.0,306014364.0,40.0,159.0,15.0,43.0,358784.0,21.0,147935567.0,36380.0,3064688.0,1317266.0,2019,1,15,0
1551.0,241.0,100.1,665716137.0,97057.0,33252792.0,80.0,358206246.0,2896698.0,2900087.0,216927444.0,2653383273.0,862779648.0,-1.0,77764.0,119.0,51.0,27583086.0,60.0,202795.0,1067.0,1432443.0,5502998.0,2022,9,22,0
526.0,3308.0,23.903535523434005,9889717.0,1826.0,25270438.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.99320201949049,25.0,16.0,13.003340316400722,357335.0,0.0,346143.0,215.0,988798.0,25938.0,2024,5,8,1
381.0,4403.0,19.891896310134573,41808541.0,7802.0,1222888.0,45.98542088088921,491827513.0,3638561.0,28899.0,4564091.0,39966761.0,26034042.0,3.985105154359151,5.0,0.0,1.991188124521428,2532.0,4.999759433665917,172241744.0,37508.0,15875196.0,1458244.0,2018,11,30,0
563.0,3750.0,0.0,6247901.0,887.0,15777506.0,-1.0,663933.0,13751.0,-1.0,-1.0,-1.0,-1.0,0.0,21108.0,1.0,-1.0,199564.0,40.0,961938.0,114.0,0.0,83381.0,2024,4,17,1
568.0,177.0,112.8,2072182782.0,194332.0,86159672.0,75.0,3952909529.0,32333846.0,1314091.0,53911465.0,546650805.0,2137655536.0,342.0,175317.0,563.0,541.0,1593590.0,95.0,455553499.0,772600.0,-1.0,16095913.0,2017,8,3,0
474.0,1385.0,39.8,122568157.0,29662.0,6577251.0,64.0,208114605.0,1550438.0,2465021.0,817858920.0,9097455103.0,505317.0,7.0,4532.0,551.0,3.0,11224.0,18.0,10444115.0,5832.0,-1.0,1211590.0,2022,4,7,1
967.0,3424.0,0.0,317302250.0,59316.0,12635825.0,0.0,113727264.0,1143446.0,169932.0,44327209.0,286048019.0,4852424.0,-1.0,7340.0,140.0,14.0,29601.0,6.0,87899940.0,48970.0,74265281.0,2007712.0,2017,9,25,1
1364.0,1201.0,43.2,1422563654.0,129568.0,38951634.0,0.0,710718042.0,9930759.0,4732710.0,104484107.0,736544909.0,461321746.0,138.0,171774.0,288.0,39.0,217966.0,0.0,462206026.0,174621.0,19565726.0,113684.0,2015,11,13,0
80.0,3457.0,23.182777678007366,1060255231.0,88246.0,45330466.0,71.00099954901626,950074212.0,5331921.0,639780.0,19939783.0,196304893.0,200462207.0,116.99584651320463,54682.0,32.0,-1.0,224787.0,23.00127260124233,-1.0,-1.0,0.0,8460234.0,2015,1,9,0
82.0,922.0,50.4,341742937.0,53836.0,9757013.0,58.0,1281379386.0,7138308.0,2132748.0,73202309.0,650666266.0,171345507.0,45.0,11458.0,117.0,15.0,133918.0,45.0,6119993.0,4186.0,-1.0,713534.0,2020,2,13,0
153.0,3908.0,21.59698178028692,159876075.0,8225.0,21015676.0,78.99724999536303,36524769.0,320572.0,3716.0,2060712.0,14846248.0,210170562.0,13.995578647707303,73.0,2.0,-1.0,1870957.0,-1.0,2435321.0,3305.0,0.0,595774.0,2023,10,20,0
1338.0,849.0,52.8,123276250.0,8330.0,3632731.0,0.0,208302578.0,1903455.0,0.0,0.0,0.0,336717167.0,6.0,286.0,0.0,-1.0,0.0,11.0,0.0,-1.0,0.0,146801.0,2023,11,18,0
193.0,1083.0,46.0,9084595.0,1087.0,26826278.0,-1.0,11912619.0,302647.0,0.0,-1.0,0.0,59828100.0,33.0,7678.0,15.0,20.0,476040.0,-1.0,1346719.0,92.0,-1.0,35315.0,2024,5,22,0
64.0,789.0,-1.0,725076772.0,83311.0,29009374.0,72.00252108983544,296661885.0,2150658.0,705800.0,287983296.0,3014389754.0,22621115.0,51.00454792337838,39010.0,150.0,14.998821230848892,1934966.0,18.99366044947019,64496554.0,17065.0,-1.0,1467014.0,2022,5,6,0
47.0,864.0,52.2,89513100.0,8049.0,60410593.0,75.0,38613955.0,433335.0,0.0,14000.0,52800.0,547710147.0,-1.0,20.0,1471.0,9.0,1244194.0,42.0,20163317.0,8711.0,3187345.0,446156.0,2024,2,8,1
88.0,1960.0,32.6,636986949.0,141343.0,32621464.0,-1.0,1110450147.0,6467597.0,4371.0,347404.0,5188475.0,160510966.0,62.0,2912.0,52.0,43.0,203419.0,2.0,380701728.0,1580301.0,0.0,2807300.0,2010,9,14,1
331.0,1207.0,43.09827006585906,962546385.0,198786.0,34308753.0,76.00816659584909,262134097.0,4025958.0,55093.0,46126757.0,247993418.0,14944702.0,106.01045456641073,1834.0,1.0,52.00182691233011,709963.0,38.00615261020604,10998403.0,48358.0,47720548.0,1242490.0,2019,5,17,1
428.0,4370.0,20.11045119215933,71915713.0,6180.0,8643384.0,53.99142425177292,611609157.0,2544961.0,9284.0,817211.0,13591360.0,2058446921.0,9.994895638118495,1872.0,-1.0,40.01852945036027,1304457.0,1.9981077070517823,78983.0,-1.0,0.0,127483.0,2020,7,10,0
505.0,2281.0,-1.0,1256101755.0,3984.0,2453761.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,109.0,0.0,0.0,0.0,-1.0,8.0,0.0,-1.0,0.0,0.0,2023,9,15,0
1016.0,1094.0,45.8,251442618.0,19913.0,23463750.0,71.0,209201810.0,958198.0,249263.0,61634866.0,541965678.0,650020478.0,23.0,16628.0,354.0,20.0,635145.0,53.0,188360.0,75.0,-1.0,209753.0,2023,6,22,0
524.0,4432.0,19.78923934419279,304588030.0,27312.0,13626506.0,63.00625134627218,536055555.0,5342216.0,16993.0,4437120.0,48485307.0,46694866.0,40.99597459790751,6750.0,184.0,3.014879593663155,12065.0,-1.0,35919515.0,86599.0,-1.0,661261.0,2019,5,22,0
185.0,2883.0,-1.0,91553012.0,8921.0,15207574.0,-1.0,48246407.0,514286.0,321.0,234356.0,0.0,381759122.0,20.0,6121.0,126.0,36.0,7295757.0,-1.0,6723078.0,1095.0,483249.0,196870.0,2023,11,24,0
760.0,3393.0,23.5,168211673.0,38142.0,4366481.0,62.0,112307349.0,619364.0,380000.0,66718830.0,687903274.0,0.0,-1.0,10122.0,-1.0,-1.0,581012.0,13.0,2128.0,0.0,0.0,874725.0,2022,7,1,1
552.0,3118.0,24.7,266927787.0,105664.0,14849590.0,62.0,39769157.0,574676.0,13989.0,11319222.0,93786735.0,33398158.0,27.0,8377.0,74.0,11.0,45143.0,10.0,1751851.0,2673.0,-1.0,627751.0,2021,8,29,0
236.0,2398.0,29.1,109221089.0,33020.0,14584019.0,66.0,974345116.0,4887786.0,740743.0,14861761.0,284819297.0,106854506.0,-1.0,2579.0,344.0,2.0,1181.0,-1.0,29092884.0,13020.0,-1.0,-1.0,2019,2,12,0
622.0,678.0,58.6942527143337,1602076880.0,207598.0,99517459.0,75.00740988388793,284427491.0,2509207.0,1056148.0,78133371.0,790904602.0,92998956.0,19.997422100990814,671056.0,550.0,97.99195491405054,987939.0,120.00376631499728,324085596.0,488258.0,0.0,0.0,2018,5,23,0
